,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats
5192,12,-0.09441754702923866,2,2,1,20.4,1197.0,83.11,5
1011,18,-0.34932381276798513,2,1,1,16.5,1198.0,86.8,5
5740,21,-0.41348590570441757,3,1,2,15.97,2993.0,258.0,5
4930,21,0.024703059938809998,3,2,1,24.0,1120.0,70.0,5
3904,18,-0.15052650842395693,2,2,1,19.1,1197.0,85.8,5
4302,16,0.029699288487138747,2,2,1,0.0,1086.0,62.0,5
3794,18,-0.06287337599713674,3,1,2,14.21,2143.0,203.0,5
155,23,-0.48665435799770573,2,2,1,21.1,814.0,55.2,5
5728,13,-0.16586580659865047,2,1,1,10.93,3498.0,272.0,5
4128,18,-0.42045432973234975,2,1,2,17.21,1197.0,103.6,5
123,15,-0.16286368681303187,2,2,1,18.9,998.0,67.1,5
2506,20,-0.20921028058371308,3,1,1,17.11,1968.0,174.33,5
2047,21,-0.3967660706940016,2,1,1,18.9,1197.0,82.0,5
5976,10,0.07705389328072836,2,2,2,17.3,1061.0,64.0,5
16,20,0.0023186412453107875,3,2,1,25.8,1498.0,98.6,5
2401,18,0.33408574748082526,3,2,1,11.1,2400.0,200.0,7
5127,15,-0.16148314997730948,2,1,1,19.15,1198.0,75.94,5
1220,18,-0.2600929239574822,3,1,2,18.12,1995.0,190.0,5
4856,21,-0.18541245512983137,3,1,1,18.56,1995.0,190.0,5
5083,15,0.09514330848531338,2,2,2,14.53,1798.0,138.0,5
2794,15,0.32060907837020164,2,1,1,14.53,1794.0,138.1,5
158,17,-0.27893834742924856,2,2,1,19.4,1198.0,86.8,5
3037,19,-0.09574330065719432,2,1,1,18.0,1497.0,117.3,5
2214,18,-0.4901823965778852,2,2,1,18.2,1199.0,82.5,5
4609,21,0.014732516125259198,3,2,1,19.67,1582.0,126.2,5
2049,17,0.14530281351656124,3,2,1,10.5,2179.0,120.0,8
407,17,0.17817273817661883,3,1,1,14.74,2993.0,270.9,5
1599,20,-0.32583277327759735,3,2,1,20.14,1498.0,88.8,5
2427,19,-0.20672312295110204,2,2,1,19.1,1197.0,81.86,5
1360,17,-0.5559222458980003,2,2,1,16.95,1498.0,97.7,5
513,21,-0.31487613172424483,3,2,1,15.4,1997.0,120.0,7
5217,13,0.6712216080774824,3,2,2,13.93,2179.0,138.0,7
5074,17,-0.15052650842395693,2,2,1,11.7,2359.0,134.0,5
1983,18,-0.19300540772630467,2,2,1,23.1,998.0,67.04,5
3080,21,-0.37827125975194253,2,2,2,25.17,799.0,53.3,5
5602,20,0.24855820351535543,3,2,1,12.99,2494.0,100.6,8
1814,16,0.4302631470361537,3,2,1,22.7,1582.0,126.24,5
4166,19,-0.15052650842395693,3,1,1,11.3,2987.0,254.8,7
1347,11,0.16844324047724177,3,2,1,12.05,2179.0,120.0,9
2371,18,-0.3236195316838201,1,2,1,33.54,998.0,67.04,5
367,22,-0.35651136962698443,2,2,1,24.7,796.0,47.3,5
5240,17,-0.09282883400400255,2,2,1,17.0,1497.0,118.0,5
2351,18,-0.1581961575113037,2,2,2,18.9,1197.0,82.0,5
2779,18,0.8465278729311227,2,2,1,13.1,1798.0,157.75,5
3564,13,-0.15052650842395693,2,2,2,14.53,1798.0,138.1,5
4204,14,-0.00809016823037411,3,1,1,16.46,2993.0,258.0,5
747,12,0.20720783829300302,3,2,1,17.2,1396.0,53.5,5
5933,18,-0.05914811786899688,3,2,1,21.9,1396.0,88.76,5
5971,17,0.06860632264309356,3,2,2,20.14,1498.0,88.0,5
3742,21,-0.3743597387173957,2,2,1,14.0,796.0,35.0,5
4800,17,-0.11765658376389937,3,1,1,14.21,2143.0,203.0,5
5800,16,1.6573193478792096,3,2,1,12.99,2494.0,100.0,7
3582,21,-0.4353991888111226,3,1,1,28.4,1248.0,73.75,5
1998,18,0.060290231704099,2,2,1,20.14,1197.0,81.86,5
2608,19,-0.22722299929742462,2,2,1,21.1,814.0,55.2,5
4882,16,1.0875739871048784,3,1,1,12.55,2982.0,168.5,7
5988,17,0.47932698791206635,3,2,1,19.87,1461.0,83.8,5
5428,22,-0.3158950993887066,3,2,1,16.0,2179.0,140.0,7
5433,20,-0.2606188427520431,2,2,1,19.81,1086.0,68.05,5
722,20,-0.06287337599713674,3,2,1,19.01,1461.0,108.5,5
4449,20,-0.02002195088197501,2,2,1,18.6,1197.0,81.86,5
1845,3,0.8903544391445328,2,2,1,13.0,1343.0,90.0,5
4424,15,0.2877391537101441,3,2,2,20.0,1968.0,108.5,5
216,16,-0.03000345133707916,3,1,1,11.8,2967.0,246.7,5
2744,16,0.21543627609957075,3,2,1,23.2,1248.0,73.94,5
1523,16,-0.07383001755048926,2,2,1,15.04,1598.0,103.6,5
4454,17,0.3644356445836118,3,2,2,22.9,1248.0,74.0,5
5344,19,-0.06287337599713674,2,2,1,18.6,1197.0,81.83,5
1150,19,-0.029203616503684426,2,1,1,13.7,1798.0,157.75,5
3954,10,0.0926671074942557,2,2,1,17.3,993.0,60.0,5
1516,22,-0.2061095510241143,3,2,1,12.55,2982.0,168.5,7
4905,19,0.10722848411866122,3,2,1,23.0,1396.0,90.0,5
5775,17,-0.31487613172424483,3,1,1,17.54,2993.0,313.0,4
5795,18,-0.41348590570441757,2,2,1,19.5,1199.0,86.76,5
695,17,0.036656755873517605,3,2,1,22.77,1498.0,98.59,5
1231,18,0.07094008729395765,3,2,1,16.0,2179.0,140.0,7
4097,20,-0.20191315730918027,2,2,1,18.6,1197.0,81.83,5
2167,15,-0.019046809783726637,2,1,1,16.8,1497.0,118.0,5
2538,10,0.9451376469112955,2,2,1,18.9,998.0,67.1,5
892,16,-0.07383001755048926,3,2,1,28.4,1248.0,74.0,5
283,13,-0.11765658376389937,3,1,2,17.0,1896.0,105.0,5
4214,15,1.208097044191756,3,2,1,20.0,1399.0,68.0,5
1427,22,-0.5460722251415364,3,2,1,13.68,2393.0,147.8,7
1373,17,0.04340604707038276,2,2,2,20.51,998.0,67.04,5
5918,18,-0.31487613172424483,3,2,1,20.45,1461.0,83.8,5
1052,14,-0.10669994221054684,3,1,1,19.27,2143.0,170.0,5
1121,19,0.2219993043900289,3,2,1,17.8,1248.0,75.0,5
2269,21,-0.47326534201950893,2,2,1,21.4,1197.0,83.1,5
4007,17,-0.001724359487876294,2,2,1,19.4,1198.0,86.8,5
2880,18,0.0795629641964461,3,2,1,19.01,1461.0,108.5,5
2184,17,0.06860632264309356,3,2,1,20.0,1399.0,68.0,5
1966,19,-0.08478665910384178,3,2,1,22.9,1248.0,74.0,5
1591,19,-0.4288252038791111,2,2,1,15.0,1598.0,103.52,5
1185,16,-0.25458173325614586,2,2,1,18.9,998.0,67.1,5
1895,14,0.3425223614769067,3,2,2,20.0,1399.0,68.0,5
4826,19,-0.3819746045969757,2,2,1,24.07,998.0,67.1,5
2129,16,0.2986957952634966,3,1,2,13.01,2199.0,194.3,7
1937,12,0.06860632264309356,2,2,1,19.7,796.0,46.3,5
1175,21,-0.623853423528786,2,1,1,16.05,1499.0,110.4,5
3066,16,-0.09573234401564096,3,1,1,14.57,2967.0,241.38,5
2207,14,0.043559440052129694,2,1,1,12.1,2362.0,164.7,5
2956,18,-0.42992086803444635,2,2,2,18.9,1197.0,82.0,5
1965,17,0.03573639798303599,3,1,2,14.84,2143.0,170.0,5
611,13,0.3863489276903168,3,1,2,12.07,2967.0,241.4,7
3005,19,-0.3039194901708923,3,2,1,13.0,2982.0,168.5,7
2945,20,-0.1097787584870389,3,2,1,27.3,1498.0,98.6,5
3004,16,0.06082710714021327,3,2,1,23.2,1248.0,73.94,5
4134,20,-0.2710057389446213,2,2,1,15.4,1497.0,117.3,7
748,11,0.1376002945045544,2,2,1,17.0,1086.0,63.0,5
3103,17,-0.15052650842395693,2,2,1,18.44,1198.0,75.0,5
630,11,-0.3100442527992164,2,2,1,15.9,1298.0,85.0,5
76,12,0.5738280213097319,3,2,1,17.8,1399.0,67.0,5
101,18,-0.31290393624464136,2,2,1,18.5,1197.0,82.85,5
3116,23,-0.29021273158764826,3,2,1,22.54,1396.0,88.73,5
1949,18,0.0795629641964461,3,2,1,15.3,2956.0,83.8,7
5797,16,-0.32583277327759735,2,2,1,20.36,1197.0,78.9,5
468,12,-0.1395698668706044,2,2,2,17.92,1086.0,62.1,5
4248,15,0.190827659170741,2,2,1,18.6,1199.0,79.4,5
1468,15,0.6273950418640724,3,2,2,21.43,1364.0,138.0,5
4066,13,0.3644356445836118,2,2,2,17.0,1497.0,118.0,5
2581,20,-0.05191673444378421,2,1,1,23.1,998.0,67.04,5
3914,19,1.199386514156841,3,2,1,23.4,1248.0,74.0,5
2885,18,0.11243288885650367,3,2,2,13.0,2982.0,168.5,7
1545,20,-0.4244425472577701,3,1,1,20.7,1496.0,113.98,4
5082,15,-0.3039194901708923,2,1,1,10.9,2497.0,215.0,5
4907,21,-0.32583277327759735,2,2,1,17.4,1497.0,117.3,5
4763,19,-0.2666669088894937,3,2,1,28.09,1248.0,88.5,5
1858,13,-0.15929182166663897,2,2,2,18.0,995.0,62.0,5
897,20,-0.4191066628212874,2,2,1,22.7,799.0,53.64,5
3669,11,-0.015661207543740705,2,2,1,17.0,1086.0,63.0,5
4605,18,0.028033878971029165,3,2,1,25.8,1498.0,98.6,5
213,19,-0.3471215278157613,2,2,2,15.29,1591.0,121.3,5
1509,15,-0.18352791278265473,3,1,1,20.0,1968.0,138.1,5
5355,12,0.12308274444636232,2,2,1,13.5,1799.0,130.0,5
1571,15,0.13434617196320872,2,2,1,20.51,998.0,67.04,5
3415,20,0.100446322997136,3,2,1,25.2,1248.0,74.0,5
1042,20,0.23295594594338145,3,2,1,24.4,1120.0,71.0,5
507,19,-0.36965933949100743,2,2,2,17.3,1497.0,117.3,7
2274,16,0.8355712313777702,3,2,1,19.01,1461.0,108.45,5
2557,17,0.28335649708880306,2,2,2,21.1,814.0,55.2,5
3756,13,-0.40143359999572975,2,2,2,16.1,796.0,37.0,4
2403,21,0.15104409369051797,3,1,2,17.9,2143.0,136.0,5
2494,15,0.12338953040985619,2,2,1,19.81,1086.0,68.05,5
1892,21,-0.23791668145349668,3,1,1,17.01,1582.0,126.2,5
4526,19,0.45208877701043193,3,2,1,12.8,2494.0,102.0,8
3169,19,-0.4792257550245327,3,1,1,19.27,2143.0,170.0,5
1338,20,-0.5318176344806248,2,2,1,19.1,1197.0,82.0,5
5098,20,-0.2600929239574822,2,2,1,24.7,796.0,47.3,5
1054,21,-0.3890745083235481,2,2,1,14.4,1396.0,65.0,5
3799,18,-0.31487613172424483,3,1,1,14.21,2143.0,203.0,5
3386,18,-0.008068254947267406,3,2,1,19.64,1461.0,108.45,5
132,20,-0.31233419088386705,2,2,1,21.1,1197.0,85.8,5
4284,20,-0.18339643308401452,3,1,1,11.36,2755.0,171.5,7
1657,14,0.024790713071236817,3,2,1,12.05,2179.0,120.0,8
4436,12,0.2986957952634966,2,2,2,14.53,1798.0,138.1,5
2438,15,0.5616551925439572,3,2,1,28.4,1248.0,73.75,5
5660,18,-0.20530971619071955,2,2,1,16.8,1497.0,116.3,5
4953,15,0.45208877701043193,2,2,1,19.7,796.0,46.3,5
3694,18,0.17691272439798328,3,2,1,25.8,1498.0,98.6,5
3118,15,0.1815473837750514,3,2,2,21.1,1248.0,73.9,5
2734,21,-0.39157262259771247,2,2,1,18.9,1197.0,82.0,5
470,21,-0.3681034963904314,3,2,1,28.09,1248.0,88.5,5
4122,21,-0.1517646089194858,3,2,1,19.67,1582.0,126.2,5
3976,19,0.474002060117137,3,2,1,12.99,2494.0,100.6,7
597,12,0.3753922861369643,3,2,3,10.5,2835.0,107.2,6
2673,19,0.14339635788627791,3,1,1,19.3,1968.0,141.0,5
3170,18,0.23375578077677617,3,2,1,17.3,1998.0,163.7,5
1479,21,-0.17762228298539773,2,2,1,20.4,1197.0,81.8,5
5071,16,-0.038429108691607254,2,2,2,20.36,1197.0,78.9,5
5084,19,0.0195096118425209,3,2,1,22.32,1582.0,126.32,5
3861,12,0.2566222916986229,3,2,1,16.52,1991.0,123.7,5
4498,18,-0.12380325967533012,2,2,1,20.36,1197.0,78.9,5
716,21,-0.04917757405544608,2,2,1,22.74,796.0,47.3,5
1352,16,0.08545763735214974,3,1,1,10.2,4367.0,308.0,7
4123,13,0.2877391537101441,2,2,2,19.7,796.0,46.3,5
5570,16,0.23295594594338145,3,2,1,19.72,1461.0,108.45,5
2563,22,-0.11559673515186909,3,2,1,16.3,1956.0,170.0,5
5136,21,-0.44097611936177905,2,1,1,24.07,998.0,67.1,5
3624,22,-0.4198188445222553,3,2,1,12.4,2499.0,134.0,5
5700,19,-0.2933463310719071,2,2,1,19.81,1086.0,68.05,5
5124,13,0.2877391537101441,3,2,2,15.0,1896.0,105.0,5
2036,20,-0.5559222458980003,2,1,1,18.0,1497.0,117.3,5
607,16,0.14530281351656124,3,2,2,22.32,1582.0,126.32,5
246,20,-0.2719808800428697,2,2,1,17.8,1497.0,117.3,5
4534,14,-0.09574330065719432,2,2,2,17.0,1197.0,80.0,5
2564,18,0.09662245509501598,3,2,1,23.4,1248.0,74.0,5
1441,17,-0.12604937119376738,3,2,1,12.99,2494.0,100.6,8
1196,18,-0.2929628486175398,2,2,2,22.74,796.0,47.3,5
4686,20,-0.41348590570441757,2,2,1,21.4,1197.0,83.1,5
820,14,0.23295594594338145,2,2,1,14.49,1399.0,92.7,5
3701,20,-0.44135960181614636,2,2,1,17.0,1198.0,73.75,5
2001,12,0.321956745281264,3,2,1,18.7,1896.0,66.0,5
3155,16,0.06860632264309356,2,2,1,19.7,796.0,35.0,8
4215,16,-0.06287337599713674,2,2,1,17.92,1086.0,62.1,5
2219,17,-0.06396904015247198,2,1,1,14.3,1598.0,103.52,5
5848,21,-0.030277367375912974,3,1,2,17.68,1968.0,174.33,5
3862,17,-0.019046809783726637,3,2,1,12.83,2696.0,162.0,7
845,15,0.44777186023841103,3,1,2,16.07,1995.0,181.0,5
273,20,-0.1286132253172519,3,2,1,12.8,2494.0,102.0,7
3057,17,0.1397258829659048,3,2,1,23.08,1461.0,63.12,5
3780,17,1.1901500653273647,3,2,1,11.68,2498.0,112.0,7
5385,20,-0.3743816520005024,3,2,1,16.0,1997.0,140.0,7
4160,18,0.7139525101355573,3,2,1,19.3,1248.0,73.9,5
1789,19,0.07874121607994465,3,2,2,22.7,1498.0,89.84,5
3178,15,-0.4244425472577701,2,2,1,16.47,1198.0,73.9,5
4594,21,-0.48948117151847065,2,2,1,18.6,1197.0,81.83,5
4835,16,0.6468649939043798,3,2,1,21.64,1461.0,84.8,5
2692,15,0.12338953040985619,3,1,1,22.69,1995.0,190.0,5
4374,20,-0.04898035450748574,3,2,1,28.09,1248.0,88.5,5
737,12,0.14530281351656124,2,2,2,13.2,1495.0,94.0,5
1184,18,-0.18262946817527984,2,1,1,14.8,1595.0,120.7,5
3515,21,-0.39157262259771247,3,1,1,16.0,2179.0,140.0,7
3212,18,1.096262603856687,3,2,1,12.8,2494.0,102.0,7
3633,20,0.19424613133538698,3,1,1,18.12,1995.0,190.0,5
1519,21,-0.3343132138398922,3,1,1,28.4,1248.0,73.75,5
768,9,-0.09574330065719432,3,2,1,12.7,2609.0,116.6,8
1688,19,0.032865757896057626,3,2,1,20.14,1498.0,88.8,5
416,9,-0.579654331502562,2,2,1,13.2,1495.0,94.0,5
5701,14,0.13159605493331725,2,1,1,12.05,1995.0,154.0,5
4216,19,-0.1718590895283343,2,2,1,18.9,998.0,67.1,5
1661,17,-0.41348590570441757,2,2,1,20.36,1197.0,78.9,5
3376,19,0.45208877701043193,3,2,2,12.99,2494.0,100.6,7
1084,21,-0.04096009289043169,2,2,1,17.0,1198.0,73.75,5
224,22,-0.32406875398750756,3,1,1,19.27,2143.0,167.62,5
1909,17,-0.11467637726138748,3,2,1,10.5,2835.0,116.9,6
2076,18,-0.20530971619071955,3,2,1,26.0,1498.0,98.6,5
2383,14,0.27678251215679156,3,1,1,20.0,1968.0,138.1,5
3496,20,-0.09574330065719432,3,2,1,24.52,1248.0,88.5,7
1490,20,-0.04096009289043169,3,1,1,17.6,1582.0,126.2,5
1377,21,0.15629232499457382,3,2,1,26.0,1498.0,98.6,5
1140,20,0.11243288885650367,3,1,1,11.36,2755.0,171.5,7
4947,16,0.0969840242662766,2,2,1,17.0,1497.0,118.0,5
5492,16,-0.09439563374613195,3,2,1,17.0,1405.0,70.0,5
734,16,-0.0711894669361313,3,2,1,25.2,1248.0,74.0,5
3679,21,-0.5340089627912953,3,1,1,19.27,2143.0,167.62,5
2824,15,0.12338953040985619,2,2,2,15.26,1598.0,103.5,5
1058,20,-0.40252926415106505,2,2,1,18.9,998.0,67.1,5
5047,16,-0.006632934903778225,3,2,1,22.9,1248.0,74.0,5
3553,19,-0.4463558303644751,1,2,1,33.44,796.0,40.3,4
5755,12,-0.08478665910384178,2,2,1,17.0,1086.0,63.0,5
4862,19,-0.2162663577440721,3,1,1,19.27,2143.0,167.62,5
4886,11,0.18912937972997135,2,1,1,17.0,1086.0,63.0,5
1152,17,0.2219993043900289,2,2,1,18.9,998.0,67.1,5
5237,22,-0.059345337416957224,2,2,1,15.8,1591.0,121.3,5
3700,22,-0.4532585145430872,2,2,1,17.0,1198.0,73.75,5
2084,17,-0.14833518011328645,3,1,1,16.55,1968.0,147.51,5
824,20,-0.5980834025953009,2,2,1,25.17,799.0,53.3,5
362,19,0.7807880236110076,3,2,1,23.4,1248.0,74.0,5
1128,18,0.3789531946418038,3,2,2,17.2,1968.0,138.1,5
1654,15,-0.24913628240412966,2,1,1,11.74,1796.0,186.0,5
212,18,-0.31487613172424483,3,2,1,20.46,1461.0,83.8,5
4923,19,-0.3313110940542736,2,2,1,19.49,1198.0,67.04,5
5081,18,-0.07872763632483784,3,2,1,21.64,1461.0,84.8,5
264,21,-0.31685928384540163,3,1,1,11.57,2987.0,254.79,5
4255,20,-0.3587026979376549,3,1,2,19.6,1461.0,108.45,5
4593,11,0.3644356445836118,2,2,1,13.5,1799.0,130.0,5
2457,18,0.0978386423074381,3,2,1,23.08,1461.0,63.12,5
2648,20,-0.5427742760339773,2,2,1,15.4,1497.0,117.3,7
5297,16,0.07043608178250343,2,2,1,19.4,1198.0,86.8,5
5174,20,-0.5997488121114105,2,2,1,24.7,796.0,47.3,5
3320,15,-0.2591944793501073,2,2,1,20.36,1197.0,78.9,5
4982,22,-0.4837289347029606,2,2,1,16.1,1298.0,88.2,5
1840,17,0.3425223614769067,3,2,1,25.8,1498.0,98.6,5
5198,18,0.14419619271967263,3,2,1,20.77,1248.0,88.76,7
2577,12,-0.22464818853238677,2,2,1,20.36,1197.0,78.9,5
3270,20,-0.19643483653250401,3,2,1,28.09,1248.0,88.5,5
5334,19,0.06609725172737584,3,2,1,12.8,2494.0,102.0,8
2404,20,0.15625945506991376,2,2,1,25.17,799.0,53.3,5
399,16,-0.03000345133707916,3,1,1,12.7,2179.0,187.7,5
2894,22,-0.4901823965778852,3,2,1,21.5,1497.0,108.5,5
2550,18,-0.07383001755048926,3,2,1,20.77,1248.0,88.8,7
2961,19,-0.1831444303282874,2,1,1,15.5,1198.0,86.7,5
3802,21,-0.5011390381312377,2,2,1,18.9,1197.0,82.0,5
5573,22,-0.254833736011873,3,2,1,19.67,1582.0,126.2,5
1255,20,-0.0327864382916307,3,2,1,22.9,1248.0,74.0,5
159,17,-0.32583277327759735,2,1,1,14.8,1595.0,120.7,5
731,21,-0.4901823965778852,3,2,1,24.0,1186.0,73.97,5
4262,19,-0.41821917485546584,2,2,1,18.7,1199.0,88.7,5
482,12,1.3176634597252814,3,1,2,12.8,2953.0,156.0,7
4105,17,0.13434617196320872,3,1,1,14.16,1968.0,174.3,5
5263,17,0.01382311487633094,3,2,1,21.9,1396.0,90.0,5
968,12,-0.1286132253172519,2,2,2,17.5,1298.0,85.8,5
5146,18,0.6516968728294082,3,1,1,12.07,2967.0,241.4,7
3567,23,-0.4966029885281498,3,1,1,17.9,2143.0,136.0,5
4095,19,-0.25501999891828,3,1,1,14.94,2967.0,241.4,5
5994,13,0.01382311487633094,2,2,3,17.0,1497.0,118.0,5
1902,21,-0.4792257550245327,3,1,1,12.9,2755.0,174.5,7
4901,19,-0.13244804986092526,2,2,1,19.4,1198.0,86.8,5
3506,16,-0.20530971619071955,2,2,1,18.9,998.0,67.1,5
350,17,-0.12528240628503273,3,2,1,21.02,1248.0,88.8,5
4742,18,-0.258285078101179,3,1,2,23.8,1998.0,112.0,5
2887,19,-0.2162663577440721,2,2,1,18.6,1197.0,81.83,5
3457,12,0.4411321354570794,3,2,2,17.0,1405.0,70.0,5
2633,18,-0.1165170930423507,2,2,1,17.4,1497.0,117.3,5
4570,22,-0.6074184611987572,3,1,1,24.3,1248.0,88.5,5
4517,16,0.01382311487633094,3,1,2,15.2,1968.0,140.8,5
3512,21,0.03349028646459872,2,2,1,17.8,1198.0,86.7,5
2434,18,-0.18339643308401452,2,2,1,19.1,1197.0,81.86,5
694,18,-0.11765658376389937,3,1,1,18.53,1968.0,187.74,5
921,18,-0.3367894148309499,2,1,1,16.93,1197.0,103.6,5
1306,16,0.01382311487633094,2,2,1,17.6,1496.0,88.73,5
642,17,-0.36965933949100743,2,2,1,20.36,1197.0,78.9,5
3863,19,-0.21259588282369898,3,2,1,15.1,2179.0,140.0,7
4363,11,0.0795629641964461,2,1,1,11.1,2354.0,158.8,5
568,22,-0.32583277327759735,3,2,1,17.1,1956.0,170.0,5
1526,16,0.4493934431883072,3,2,1,17.72,1968.0,108.49,5
4730,7,0.26582587060343904,2,2,2,14.2,1597.0,92.0,5
113,19,-0.029050223521937493,3,1,1,22.69,1995.0,190.0,5
2483,15,0.14530281351656124,3,2,1,12.8,2494.0,102.0,7
3273,22,-0.26414688133222264,2,1,1,21.4,1197.0,83.1,5
648,13,0.2548692290500865,3,2,2,13.5,1405.0,88.0,5
2131,17,-0.15052650842395693,2,2,1,17.0,1497.0,118.0,5
498,17,0.07969444389508631,2,2,1,15.5,1586.0,103.3,5
4827,17,0.10039153978936924,3,2,1,14.66,2199.0,194.3,7
4522,15,0.9247911635467199,3,2,1,17.8,1399.0,67.0,5
4084,20,0.16721609662326628,3,2,1,21.9,1396.0,88.76,5
5562,22,-0.44850333210893223,3,2,2,28.09,1248.0,88.5,5
3420,14,-0.2162663577440721,3,2,1,22.07,1199.0,73.9,5
4093,19,-0.1377510643727479,3,2,2,26.21,1248.0,88.5,5
1329,18,0.03044434011276672,2,1,1,16.95,1197.0,78.9,5
1549,20,-0.014773719577919151,3,2,1,19.01,1461.0,108.45,5
4975,20,-0.1854781949791515,2,2,1,20.73,1373.0,91.1,5
2813,18,0.16721609662326628,3,2,2,25.1,1498.0,98.6,5
3500,17,0.06860632264309356,3,1,1,22.48,1995.0,190.0,5
2817,20,0.26582587060343904,3,2,1,28.09,1248.0,88.5,5
2086,20,-0.2334792416243889,2,2,1,18.9,1197.0,81.86,5
4378,20,-0.32583277327759735,3,2,1,24.4,1120.0,71.0,5
1556,16,0.10147624730315113,3,2,1,12.8,2494.0,102.0,7
3312,19,0.2548692290500865,3,2,1,16.0,2179.0,140.0,7
4052,20,-0.15052650842395693,3,1,1,17.05,1995.0,184.0,5
1275,17,-0.23817964085077714,2,2,1,16.47,1198.0,73.9,5
4576,19,0.23295594594338145,3,2,1,20.14,1498.0,88.8,5
4071,17,-0.19435307463736703,2,2,1,19.4,1198.0,86.8,5
5681,21,-0.2820062070641872,2,1,1,24.04,999.0,67.0,5
5785,16,-0.2792780033174025,3,2,1,21.27,1396.0,88.76,5
586,18,0.23214515446843337,3,1,1,11.33,4134.0,335.2,7
3443,15,0.6931348911841875,3,2,2,12.8,2494.0,102.0,8
1271,13,0.33156571992355416,2,2,2,0.0,999.0,63.0,5
2469,19,0.934181005357943,3,2,1,26.59,1248.0,74.0,5
3674,20,-0.1809311887345102,2,2,1,15.1,1196.0,73.0,7
1821,16,-0.23817964085077714,2,2,1,18.5,1197.0,80.0,5
5012,22,-0.18073396918654985,3,2,1,27.39,1248.0,74.0,5
5194,18,-0.1395698668706044,3,2,2,20.14,1498.0,88.8,5
1151,15,0.06860632264309356,3,1,1,14.74,2993.0,270.9,5
4986,17,-0.22721204265587128,3,2,1,25.8,1498.0,98.6,5
5039,13,0.44222779961241465,2,1,2,9.74,1984.0,208.0,5
4779,20,-0.24245273105658463,3,1,1,15.0,2143.0,107.3,5
5835,18,-0.023988255124288625,3,2,1,22.7,1498.0,89.84,5
3804,19,-0.15052650842395693,3,2,1,21.9,1396.0,88.76,5
5901,18,0.002866473322978414,3,2,1,22.7,1498.0,89.84,5
4601,23,-0.4742295264762039,3,1,1,20.68,1995.0,190.0,5
3401,18,-0.10669994221054684,2,2,1,17.4,1497.0,117.3,5
4477,16,-0.00809016823037411,2,1,1,16.95,1197.0,78.9,5
1849,15,-0.019046809783726637,2,2,2,14.49,1399.0,92.7,5
5505,18,0.48495870167048954,3,2,2,28.4,1248.0,74.0,5
5372,18,-0.2929628486175398,3,1,1,18.12,1995.0,190.0,5
3504,17,-0.38032015172241945,2,2,1,24.7,796.0,47.3,5
4563,18,-0.1655590206351566,2,2,1,22.5,998.0,67.04,5
3423,20,-0.2710495655108347,2,2,1,20.4,1197.0,81.8,5
888,17,-0.1286132253172519,3,2,1,21.64,1461.0,84.8,5
2761,18,-0.22722299929742462,2,1,1,13.7,1798.0,157.75,5
2699,19,-0.08478665910384178,3,1,1,15.17,1968.0,181.0,5
2325,19,0.09051960574979862,2,2,1,16.1,1248.0,74.0,5
948,17,-0.25534869816488054,2,2,1,18.5,1197.0,85.8,5
3272,12,0.24391258749673397,3,1,2,18.48,1995.0,265.0,5
707,18,0.6712216080774824,3,1,1,0.0,2987.0,165.0,5
5784,17,0.44661045623375567,3,2,2,22.3,1248.0,74.0,5
1384,20,0.03573639798303599,2,2,1,18.5,1197.0,85.8,5
2559,16,0.2110426628366764,3,2,1,22.9,1248.0,74.0,5
2606,19,0.037314154366718755,3,2,2,26.21,1248.0,88.5,5
842,18,-0.1286132253172519,3,1,1,15.97,2993.0,258.0,7
3095,19,-0.019046809783726637,3,2,1,22.54,1396.0,88.73,5
3931,19,-0.15788937154780983,2,2,1,19.4,1198.0,86.8,5
387,15,0.38615170814235644,2,2,1,17.0,1497.0,118.0,5
3880,19,-0.33674558826473644,2,2,1,17.8,1497.0,117.3,5
376,19,0.3753922861369643,3,2,2,20.45,1461.0,83.8,5
1060,15,0.5561768717672809,3,2,3,25.44,936.0,57.6,5
2285,19,-0.06820926043361941,2,2,1,18.0,1198.0,86.7,5
4034,22,-0.4901823965778852,3,1,1,17.6,1582.0,126.2,5
1722,12,0.8136579482710652,3,2,1,16.8,1405.0,62.0,5
1678,18,0.09896717638743341,3,2,1,11.68,2498.0,112.0,8
541,20,-0.5449656043446478,2,2,1,18.0,1198.0,86.7,5
5851,19,-0.20161732798723978,2,1,1,23.1,998.0,67.04,5
3806,5,0.7363369288290564,2,2,2,13.0,1493.0,100.0,5
4133,19,-0.4239494983878692,2,2,1,17.0,1197.0,80.0,5
2810,20,-0.5909834988687285,2,2,1,20.51,998.0,67.04,5
5609,22,-0.588792170558058,2,2,1,17.8,1497.0,117.3,5
2141,20,0.2110426628366764,3,2,2,25.0,1396.0,69.01,5
131,20,-0.05191673444378421,3,1,1,16.0,2179.0,140.0,7
3461,20,0.2603146799021027,3,2,1,23.65,1248.0,88.5,5
2138,17,0.10147624730315113,3,2,1,25.47,1248.0,88.5,7
2164,14,0.3043275090219198,3,2,1,17.8,1248.0,74.0,5
712,19,0.11243288885650367,3,1,1,15.97,2993.0,258.0,5
1109,20,-0.0738190609089359,2,2,1,17.01,1591.0,121.3,5
2549,18,0.10386479516178199,2,2,1,19.1,1197.0,85.8,5
