,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats
4575,16,-0.02562079471573815,3,1,1,17.2,1968.0,138.1,5
5664,12,0.0151707817873933,2,2,2,18.9,998.0,67.1,5
5434,23,-0.4911356243930269,2,2,1,17.5,1199.0,88.7,5
4888,20,-0.12345264714562285,3,2,1,25.8,1498.0,98.6,5
1821,16,-0.23817964085077714,2,2,1,18.5,1197.0,80.0,5
5816,15,-0.19435307463736703,2,2,2,16.95,1498.0,97.7,5
123,15,-0.16286368681303187,2,2,1,18.9,998.0,67.1,5
5958,19,0.3534790030302592,3,2,1,25.8,1498.0,98.6,5
2656,6,0.3753922861369643,2,2,3,18.9,998.0,67.1,5
4277,17,-0.23817964085077714,3,1,1,20.0,2143.0,107.3,5
4615,20,-0.2710495655108347,3,1,1,11.78,2143.0,167.62,5
4061,17,-0.3881541504330665,2,1,1,11.05,2894.0,444.0,4
2765,18,-0.4244425472577701,3,2,2,25.8,1498.0,98.6,5
3053,12,0.9999208546780581,3,2,1,18.1,1493.0,110.0,5
1388,17,-0.23817964085077714,3,2,1,17.8,1248.0,74.0,5
584,16,-0.4770344267138622,3,1,1,15.06,1995.0,177.0,5
4177,16,0.07138930959764511,3,2,1,22.32,1582.0,126.32,5
5904,19,-0.16148314997730948,3,2,1,22.7,1498.0,89.84,5
4983,17,0.06957050709978858,2,2,1,16.47,1198.0,73.9,5
5678,15,-0.1395698668706044,2,2,1,16.8,1497.0,116.3,5
4966,18,0.31121923655897854,3,2,1,12.99,2494.0,100.0,8
4995,18,0.29969284964485166,3,2,1,15.1,2179.0,140.0,7
5198,18,0.14419619271967263,3,2,1,20.77,1248.0,88.76,7
2169,14,0.41716996037989745,3,2,2,12.05,2179.0,120.0,8
1841,20,-0.45731247191782765,2,1,1,15.5,1595.0,122.0,5
5207,21,-0.061722928634034724,2,1,1,22.5,999.0,67.0,5
1553,18,0.15039765183887016,2,2,1,16.47,1198.0,74.0,5
1327,19,-0.09251109139895532,2,2,1,16.1,1248.0,74.0,5
2407,17,0.2705591397544873,2,2,1,17.0,1497.0,118.0,5
5746,13,-0.18339643308401452,2,2,1,17.92,1086.0,62.1,5
5808,20,-0.31487613172424483,2,1,1,23.1,998.0,67.04,5
5306,11,-0.09574330065719432,2,2,2,17.3,1061.0,64.0,5
5817,20,-0.2349583882340915,3,2,1,25.83,1498.0,99.0,5
234,16,-0.1912413884362149,3,2,1,20.0,1399.0,68.05,5
2201,9,-0.05191673444378421,3,1,1,11.0,2987.0,198.5,5
1184,18,-0.18262946817527984,2,1,1,14.8,1595.0,120.7,5
718,16,-0.23817964085077714,2,1,2,13.6,1598.0,181.0,4
5236,16,-0.15052650842395693,3,2,1,22.32,1582.0,126.32,5
3634,20,0.45208877701043193,3,2,1,25.83,1498.0,99.0,5
716,21,-0.04917757405544608,2,2,1,22.74,796.0,47.3,5
4977,15,0.24391258749673397,2,2,1,20.92,998.0,67.1,5
771,20,-0.09574330065719432,3,2,1,12.8,2494.0,102.0,8
4955,10,0.23306551235891496,2,2,2,20.4,1197.0,81.8,5
4274,14,0.7184776030970919,3,2,1,12.99,2494.0,100.6,8
3889,17,0.20100637917380548,3,2,1,28.4,1248.0,73.75,5
4555,17,-0.36965933949100743,3,1,2,14.84,2143.0,167.62,5
4276,18,-0.14376626058553843,3,2,1,20.77,1248.0,88.76,7
5166,21,-0.2162663577440721,3,1,1,17.9,2143.0,136.0,5
217,16,-0.16148314997730948,2,2,2,19.81,1086.0,68.05,5
5753,18,0.01382311487633094,3,2,1,20.45,1461.0,83.8,5
1192,19,-0.08478665910384178,3,1,1,27.03,1969.0,190.0,5
5620,21,-0.45195467419823826,2,1,1,18.9,1197.0,82.0,5
1811,15,0.03937400297874903,2,1,1,11.7,2354.0,177.6,5
749,12,-0.04094913624887833,3,1,2,10.0,2993.0,557.86,5
4921,20,-0.38060502440280664,2,2,1,18.6,1197.0,81.83,5
4045,21,-0.18339643308401452,3,2,1,23.59,1364.0,67.04,5
2951,16,0.1831141835171808,2,2,1,17.5,1197.0,85.8,5
4454,17,0.3644356445836118,3,2,2,22.9,1248.0,74.0,5
1963,21,-0.2600929239574822,3,1,1,17.9,2143.0,136.0,5
4475,17,-0.07383001755048926,2,2,1,17.1,1591.0,121.3,5
4784,13,0.18912937972997135,3,2,1,17.8,1399.0,68.0,5
5131,15,0.09051960574979862,3,2,1,22.32,1582.0,126.32,5
306,19,-0.11765658376389937,3,1,1,17.9,2143.0,136.0,5
446,21,-0.4792257550245327,2,2,2,16.09,1598.0,103.5,5
1833,16,0.12338953040985619,2,2,2,19.4,1198.0,86.8,5
1211,21,-0.6041314687327515,3,1,1,21.5,1498.0,108.5,5
2425,16,0.1507811342932375,3,2,1,18.5,1399.0,68.0,5
5143,20,-0.2820062070641872,3,2,1,16.0,2179.0,140.0,7
5300,16,0.01382311487633094,3,2,1,22.07,1199.0,73.9,5
4623,13,0.8903544391445328,3,2,2,17.8,1248.0,75.0,5
4173,13,0.32060907837020164,3,1,1,16.55,1968.0,140.0,5
2863,17,0.134324258680102,3,1,1,17.68,1968.0,174.33,5
2080,18,0.13434617196320872,3,1,2,19.08,1582.0,126.32,5
2099,18,-0.17155230356484044,2,2,1,17.3,1497.0,117.3,7
2818,20,-0.4665270074641971,3,2,1,22.32,1582.0,126.32,5
3963,5,0.49591534322384206,2,2,3,13.7,1468.0,85.8,5
5991,16,0.10408392799284905,3,2,1,22.9,1248.0,74.0,5
2692,15,0.12338953040985619,3,1,1,22.69,1995.0,190.0,5
3986,22,-0.2851945897562128,2,2,1,18.16,1196.0,86.8,5
2736,20,-0.3039194901708923,3,2,1,23.9,1582.0,126.2,5
3061,9,-0.00809016823037411,2,2,2,0.0,999.0,63.0,5
1170,15,-0.007268420113872672,2,2,1,17.5,1298.0,85.8,5
4732,20,-0.29079343358997595,2,1,1,16.5,1198.0,86.8,5
3040,19,-0.05739505522046048,3,2,1,28.4,1248.0,74.0,5
5680,21,-0.1395698668706044,2,2,1,18.9,1197.0,81.86,5
5391,16,0.2559977631300818,3,2,1,15.1,2179.0,140.0,7
2111,21,-0.36307439791744256,3,1,1,17.9,2143.0,201.15,5
1209,19,0.07888365242013823,3,1,2,12.07,2967.0,241.4,7
2331,16,0.3524490787242441,3,2,1,20.54,1598.0,103.6,5
3540,20,0.03573639798303599,3,1,1,12.51,2179.0,187.7,7
5758,21,-0.16239255122623772,2,2,1,21.4,1197.0,83.1,5
5298,20,-0.3650794633217061,2,2,1,20.73,1373.0,91.2,5
3679,21,-0.5340089627912953,3,1,1,19.27,2143.0,167.62,5
2193,20,-0.1805586629216962,3,1,1,9.0,1984.0,181.0,5
1069,18,-0.15052650842395693,3,2,1,23.4,1248.0,74.0,5
3416,19,-0.4353991888111226,2,2,1,21.1,814.0,55.2,5
5054,19,-0.18175293685101163,3,2,1,27.62,793.0,47.0,5
5595,17,-0.19748667412162585,3,1,2,18.12,1995.0,190.0,5
53,17,0.07572813965277271,3,2,1,28.4,1248.0,74.0,5
2602,19,-0.04096009289043169,2,2,1,22.0,814.0,55.0,5
2799,14,0.14530281351656124,3,2,1,12.05,2179.0,120.0,8
1607,15,-0.29077152030686926,2,2,2,17.0,1197.0,80.0,5
526,23,-0.4171344673416839,2,2,1,22.0,1197.0,81.8,5
5470,14,-0.00809016823037411,3,1,1,22.69,1995.0,190.0,5
278,21,-0.394914398271485,2,2,1,18.88,999.0,123.24,5
2456,18,-0.36965933949100743,2,2,2,18.5,1197.0,85.8,5
3336,17,0.1787096136127331,2,2,2,20.36,1197.0,78.9,5
2484,20,-0.5230523212379428,3,1,1,17.11,1968.0,174.33,5
3730,19,0.002537774076377838,3,1,1,17.11,1968.0,174.33,5
4930,21,0.024703059938809998,3,2,1,24.0,1120.0,70.0,5
4619,17,0.1344228684540822,3,2,1,23.08,1461.0,63.1,5
4279,18,0.002866473322978414,3,2,1,25.8,1498.0,98.6,5
4821,15,-0.5789311931600407,2,1,1,7.94,4395.0,450.0,4
3015,19,-0.31869999962636486,2,2,1,16.47,1198.0,74.0,5
3867,20,-0.28918280728163315,3,1,1,17.9,2143.0,136.0,5
4373,20,-0.05191673444378421,3,2,1,13.68,2393.0,147.8,7
979,18,-0.08478665910384178,2,2,1,20.51,998.0,67.04,5
1515,21,-0.32343326877741313,3,2,1,12.99,2494.0,100.6,8
5942,15,0.6602649665241299,3,2,3,13.1,2499.0,141.0,7
6013,19,0.12998542862497442,3,2,1,25.8,1498.0,98.6,5
1593,17,-0.4244425472577701,2,2,2,21.1,814.0,55.2,5
2125,12,0.27678251215679156,2,2,1,20.36,1197.0,78.9,5
3308,18,-0.5120956796845902,2,2,1,13.44,2359.0,198.25,5
4428,18,0.17817273817661883,3,2,1,19.1,1405.0,70.0,5
5828,21,-0.04767651416263678,2,1,1,19.15,1198.0,75.94,5
1937,12,0.06860632264309356,2,2,1,19.7,796.0,46.3,5
5397,17,-0.07383001755048926,2,1,1,13.6,1598.0,181.0,4
3225,16,0.02377174540677503,2,1,2,15.6,1497.0,116.3,5
2552,18,-0.00878043664823532,2,1,1,15.5,1198.0,86.7,5
1789,19,0.07874121607994465,3,2,2,22.7,1498.0,89.84,5
270,14,0.6712216080774824,3,2,1,17.8,1248.0,76.0,5
4868,17,0.32060907837020164,3,1,1,17.11,1968.0,174.33,5
2038,16,0.01382311487633094,2,2,1,21.1,814.0,55.2,5
4336,20,-0.3807474607430002,3,2,1,28.09,1248.0,88.5,5
3756,13,-0.40143359999572975,2,2,2,16.1,796.0,37.0,4
4198,9,0.07052373491493026,3,2,1,12.8,2494.0,102.0,8
3289,19,-0.22722299929742462,3,1,1,15.73,1968.0,174.33,5
4185,19,-0.041003919456645097,3,1,1,17.85,2967.0,300.0,4
5847,19,-0.3477460563843024,3,1,1,19.5,1968.0,141.0,5
647,8,1.5477529323456845,2,2,1,0.0,1086.0,63.0,5
5090,17,0.22446454873953323,3,2,1,22.0,1582.0,126.2,5
1551,15,-0.09574330065719432,2,2,1,16.47,1198.0,73.9,5
5879,18,0.12338953040985619,3,2,2,13.5,2477.0,175.56,7
827,18,-0.002611847453697849,2,2,1,22.74,796.0,47.3,5
4873,20,-0.46826911347118017,2,2,1,21.4,1197.0,83.1,5
4974,19,-0.24913628240412966,3,2,1,26.59,1248.0,74.0,5
4650,16,0.2877391537101441,3,1,3,17.05,1995.0,184.0,5
4626,19,0.09051960574979862,3,2,1,27.3,1498.0,98.6,5
398,18,0.22496855425098744,3,1,1,20.38,1968.0,143.0,5
2395,20,0.5385366788663833,3,2,1,13.5,2198.0,157.7,7
640,20,-0.4281897186690166,3,1,1,18.12,1995.0,190.0,5
3219,21,-0.5230523212379428,2,2,1,17.4,1497.0,117.3,5
1915,20,-0.14560697636650166,3,2,1,27.3,1498.0,98.6,5
887,15,-0.11765658376389937,2,1,2,14.74,1991.0,184.0,5
3849,15,0.14530281351656124,2,2,2,17.0,1197.0,80.0,5
5007,17,0.3117561119950928,3,2,1,25.2,1248.0,74.0,5
1020,16,0.2548692290500865,3,2,2,22.9,1248.0,74.0,5
2140,21,0.23295594594338145,3,2,1,24.52,1248.0,88.5,7
2986,14,0.15994088663184022,3,1,1,13.2,1995.0,170.0,5
212,18,-0.31487613172424483,3,2,1,20.46,1461.0,83.8,5
4236,19,-0.4955949775052414,3,1,1,18.25,1968.0,187.74,5
1999,5,0.682178249630835,3,2,1,15.0,2148.0,603.46,5
1798,20,-0.38549168653560184,2,2,1,22.0,1197.0,81.8,5
3442,20,-0.4960989830166956,2,2,1,18.6,1197.0,81.86,5
2769,10,-0.16148314997730948,2,2,2,15.3,1341.0,83.0,5
5225,20,0.8684411560378278,3,2,1,25.8,1498.0,98.6,5
3743,18,-0.15052650842395693,2,1,1,15.74,1591.0,121.3,5
4671,20,-0.3587026979376549,2,1,1,16.05,1499.0,110.4,5
2053,13,-0.3587026979376549,3,2,1,0.0,2498.0,105.5,6
4769,21,-0.3772194221628207,1,2,1,33.44,796.0,40.3,4
4135,18,-0.41348590570441757,2,2,1,23.1,998.0,67.04,5
4678,17,0.2219993043900289,3,2,1,23.5,1396.0,88.7,5
2394,12,0.6136992399223817,2,2,2,17.0,1497.0,118.0,5
427,18,-0.5131913438399255,2,1,1,16.82,1998.0,189.08,4
1021,17,0.01382311487633094,3,2,1,22.07,1199.0,73.9,5
610,21,-0.22660942737043688,3,2,1,23.9,1582.0,126.2,5
3886,20,-0.27745920081954595,2,2,1,16.78,1496.0,88.73,5
1667,12,0.2548692290500865,3,2,2,18.7,1896.0,66.0,5
1994,17,0.05605001142295157,3,2,1,21.43,1364.0,86.79,5
3704,17,-0.08478665910384178,3,1,1,19.08,1582.0,126.32,5
5226,17,0.8903544391445328,3,2,2,15.1,2179.0,140.0,7
3861,12,0.2566222916986229,3,2,1,16.52,1991.0,123.7,5
1098,19,-0.4901823965778852,2,2,1,18.9,998.0,67.1,5
4499,14,1.4738394284267682,3,2,1,11.5,2982.0,171.0,7
467,15,-0.11255078880003709,2,2,1,17.0,1497.0,118.0,5
3972,12,-0.1533971485109353,2,2,1,14.53,1798.0,138.1,5
733,10,0.4279841655930564,2,2,3,16.1,1248.0,74.0,5
5263,17,0.01382311487633094,3,2,1,21.9,1396.0,90.0,5
2709,20,-0.19582126460551627,2,2,1,19.5,1199.0,86.76,5
4728,23,-0.5084142481226638,2,2,1,17.0,1591.0,121.3,5
3386,18,-0.008068254947267406,3,2,1,19.64,1461.0,108.45,5
4569,12,1.1094872702115834,3,2,1,10.5,2835.0,107.2,6
2291,15,0.7588747405043026,3,2,3,19.2,1461.0,65.0,5
2495,14,0.0357802245492494,2,1,2,14.67,1798.0,177.46,5
2415,18,0.08345257194788623,2,2,1,18.0,1198.0,86.7,5
3944,20,-0.566878887451353,2,2,1,24.07,998.0,67.1,5
3534,14,0.17817273817661883,2,2,1,16.1,1298.0,88.2,5
4051,18,0.12338953040985619,2,2,1,16.78,1496.0,88.73,5
5504,19,-0.20530971619071955,3,2,2,13.0,2982.0,168.5,7
3179,15,-0.04096009289043169,2,2,1,14.8,1799.0,130.2,5
5827,22,-0.31487613172424483,3,2,1,22.54,1396.0,88.73,5
3389,16,-0.34675995864450065,3,1,1,18.53,1968.0,187.74,5
3646,19,0.04095175936243179,3,2,1,26.59,1248.0,74.0,5
2741,11,0.14530281351656124,2,2,2,19.7,796.0,46.3,5
1520,18,0.39730556924366933,3,2,1,21.64,1461.0,84.8,5
5568,21,-0.2685076246704569,3,1,1,21.76,1995.0,190.0,5
5531,15,0.939341583529572,3,2,1,12.8,2494.0,102.0,8
2961,19,-0.1831444303282874,2,1,1,15.5,1198.0,86.7,5
2737,5,1.5477529323456845,2,2,1,12.0,1120.0,81.8,5
3610,21,-0.2600929239574822,3,2,1,21.38,1396.0,88.7,5
3078,19,-0.20725999838721632,2,2,1,15.41,1598.0,103.52,5
4291,15,0.6240203962656398,3,1,1,20.0,1968.0,138.1,5
2487,7,0.12338953040985619,2,2,2,13.4,1794.0,125.0,5
3103,17,-0.15052650842395693,2,2,1,18.44,1198.0,75.0,5
268,14,0.09051960574979862,2,2,1,19.0,998.0,66.1,5
4396,16,-0.2262149882745162,3,2,1,20.77,1248.0,88.8,7
2363,22,-0.41905187961352064,2,2,1,18.9,1197.0,82.0,5
4822,6,0.4921133886048287,2,2,2,18.9,1061.0,47.0,5
1254,16,-0.09574330065719432,2,2,1,19.4,1198.0,86.8,5
2778,17,0.18912937972997135,3,1,2,11.18,2696.0,184.0,7
1802,15,-0.1395698668706044,2,2,1,13.4,1798.0,157.8,5
2054,21,-0.6326187367714681,2,2,1,20.89,1197.0,81.8,5
2984,20,-0.5120956796845902,2,2,1,18.5,1197.0,85.8,5
1253,14,-0.07026910904564969,2,2,1,16.36,1495.0,93.7,5
5996,20,-0.3022759939378894,3,1,1,16.36,2179.0,187.7,5
577,8,0.7698313820576551,2,2,3,13.8,1299.0,70.0,5
1916,8,0.2877391537101441,2,1,2,10.5,1796.0,157.7,5
2404,20,0.15625945506991376,2,2,1,25.17,799.0,53.3,5
2865,16,-0.0889611395356691,2,2,1,18.0,995.0,62.0,5
5248,17,0.01382311487633094,3,2,1,22.9,1248.0,74.0,5
1956,15,0.17817273817661883,3,2,1,21.9,1396.0,90.0,5
4084,20,0.16721609662326628,3,2,1,21.9,1396.0,88.76,5
4662,9,0.7588747405043026,3,2,2,12.8,2494.0,102.0,8
1957,19,-0.08890635632790234,3,2,1,24.2,1498.0,98.6,7
5,16,0.17817273817661883,4,2,1,21.1,814.0,55.2,5
4991,19,-0.172439791530662,3,2,1,26.59,1248.0,74.0,5
5420,20,-0.4353991888111226,3,1,2,21.76,1995.0,190.0,5
416,9,-0.579654331502562,2,2,1,13.2,1495.0,94.0,5
5324,19,0.005726156768403423,3,2,1,24.0,1186.0,73.97,5
3902,14,0.12338953040985619,2,2,2,16.1,796.0,37.0,4
347,20,-0.33784125242007174,2,2,1,21.1,814.0,55.2,5
3263,16,0.23295594594338145,3,2,2,22.3,1248.0,74.0,5
1676,18,-0.10247067857095277,2,2,1,17.5,1298.0,85.8,5
768,9,-0.09574330065719432,3,2,1,12.7,2609.0,116.6,8
4259,14,-0.10669994221054684,2,2,2,18.0,995.0,62.0,5
4404,19,0.01382311487633094,3,1,1,17.11,1968.0,174.33,5
463,18,-0.29882465184858337,3,2,1,22.7,1498.0,89.84,5
3797,19,-0.03000345133707916,3,1,1,18.88,1995.0,184.0,5
3783,14,0.7588747405043026,3,2,2,14.42,1995.0,147.6,5
4324,20,-0.2600929239574822,3,2,1,27.3,1498.0,98.6,5
4660,18,-0.11765658376389937,3,1,1,13.01,2199.0,194.3,7
2411,15,-0.08478665910384178,2,1,1,11.74,1796.0,186.0,5
4502,19,-0.09574330065719432,3,1,1,12.07,2967.0,241.4,7
5920,16,-0.00101217778690838,3,2,1,22.32,1582.0,126.32,5
205,19,0.05877821516973635,3,1,1,15.73,1968.0,174.33,5
4363,11,0.0795629641964461,2,1,1,11.1,2354.0,158.8,5
3769,22,-0.6324982137143812,3,2,1,20.37,1461.0,108.45,5
1777,18,-0.03000345133707916,2,2,1,16.8,1497.0,116.3,5
4657,19,-0.04096009289043169,3,1,1,12.0,2987.0,224.0,7
2636,19,-0.27180557377801606,2,1,2,18.9,1197.0,82.0,5
3585,13,0.3863489276903168,3,1,1,11.4,1991.0,142.0,5
5217,13,0.6712216080774824,3,2,2,13.93,2179.0,138.0,7
6003,19,0.09709359068181013,2,2,1,23.1,998.0,67.04,5
2742,17,0.3425223614769067,3,1,1,22.48,1995.0,190.0,5
5997,14,0.12338953040985619,4,2,1,26.2,998.0,58.2,5
337,10,-0.03000345133707916,2,2,2,19.7,796.0,46.3,5
4458,16,-0.13958082351215775,3,2,1,10.5,2835.0,107.2,6
1034,14,0.5068719847771945,3,1,2,13.2,1995.0,170.0,5
3768,16,-0.2162663577440721,2,2,1,18.5,1197.0,80.0,5
2543,17,-0.00809016823037411,3,1,1,13.2,1995.0,170.0,5
1131,21,-0.2241332263793792,3,2,1,28.09,1248.0,88.5,5
3160,19,0.05451608160548222,2,2,1,22.74,796.0,47.3,5
4215,16,-0.06287337599713674,2,2,1,17.92,1086.0,62.1,5
752,21,-0.16840774743902825,3,1,1,15.0,2143.0,204.0,5
3209,19,-0.10524270888395096,2,2,1,19.4,1198.0,86.8,5
5311,16,0.8793977975911803,3,1,1,0.0,2179.0,115.0,5
2189,15,-0.22722299929742462,2,1,1,10.8,1984.0,132.0,5
2540,21,-0.5120956796845902,2,2,1,21.1,814.0,55.2,5
1221,7,0.23295594594338145,3,2,3,12.8,1489.0,35.5,5
2069,18,0.13071952360904904,3,2,1,15.1,2179.0,140.0,7
2597,11,0.12338953040985619,2,2,1,0.0,1086.0,63.0,5
5409,19,-0.3291197657436031,2,2,1,21.1,814.0,55.2,5
717,17,-0.1397999563432248,3,1,2,17.11,1968.0,174.33,5
4302,16,0.029699288487138747,2,2,1,0.0,1086.0,62.0,5
5108,16,0.14530281351656124,3,2,1,20.5,1598.0,103.5,5
4988,20,-0.3477460563843024,3,1,1,18.59,2993.0,265.0,5
5078,21,-0.4048411155188224,3,2,1,24.3,1248.0,88.5,5
5486,20,-0.09885498685834643,3,2,1,21.19,1396.0,88.73,5
1082,13,0.2986957952634966,3,2,1,19.4,1422.0,70.0,5
1879,16,0.45208877701043193,2,2,1,18.5,1197.0,82.85,5
5635,16,-0.18339643308401452,2,2,1,17.0,1497.0,118.0,5
514,17,0.05968761641866461,3,2,1,20.5,1598.0,103.5,5
5395,20,-0.18313347368673405,3,1,1,19.08,1582.0,126.2,5
4935,16,0.10531107184682452,3,2,1,12.55,2982.0,168.5,7
5767,21,-0.00643571535581788,3,1,1,19.6,1461.0,108.45,5
4488,16,-0.22722299929742462,3,1,1,14.84,2143.0,170.0,5
1853,18,0.01382311487633094,2,2,1,20.36,1197.0,78.9,5
1679,19,0.013899811367204407,2,1,1,17.21,1798.0,189.0,4
5901,18,0.002866473322978414,3,2,1,22.7,1498.0,89.84,5
3827,20,-0.09574330065719432,2,2,1,19.1,1197.0,82.0,5
1125,18,-0.019046809783726637,3,2,1,26.59,1248.0,74.0,5
5960,16,0.5616551925439572,3,2,1,22.3,1248.0,74.0,5
2468,16,0.0795629641964461,2,2,2,17.0,1497.0,118.0,5
1738,16,0.3534790030302592,3,1,1,11.4,2953.0,153.86,7
4691,18,-0.610705453664763,2,1,2,12.0,5461.0,421.0,2
5623,20,-0.39176984214567284,2,1,1,13.0,1591.0,121.3,5
3957,20,-0.0531657915808664,2,2,1,25.17,799.0,53.3,5
1013,12,1.2847935350652238,3,2,2,10.5,2179.0,120.0,8
1911,20,0.20008602128332387,1,2,1,26.6,998.0,58.16,5
2806,16,0.3425223614769067,3,2,1,23.0,1396.0,90.0,5
1268,18,0.2044138946968981,3,1,1,17.11,1968.0,174.33,5
4237,20,-0.46826911347118017,2,2,1,25.17,799.0,53.3,5
1544,21,-0.3118192287308595,3,2,1,26.1,1498.0,99.0,5
588,19,0.002866473322978414,2,2,1,18.5,1197.0,80.0,5
5801,17,0.05764968108974104,2,2,2,14.53,1798.0,138.1,5
5489,20,0.2219993043900289,3,2,1,24.8,1396.0,88.7,5
2739,18,-0.09085663852439908,3,2,1,21.12,1248.0,88.8,5
5015,10,0.046693039536388516,2,2,1,16.1,1248.0,74.0,5
4186,21,-0.3929531594334349,2,2,1,15.1,1196.0,73.0,5
1706,16,-0.00809016823037411,2,2,1,17.0,1197.0,80.0,5
978,14,-0.22722299929742462,2,2,1,14.8,1799.0,130.2,5
3116,23,-0.29021273158764826,3,2,1,22.54,1396.0,88.73,5
4572,19,-0.35247932553535066,2,2,1,21.1,814.0,55.2,5
2964,18,-0.13159343181976377,2,1,1,15.6,1497.0,116.3,5
3742,21,-0.3743597387173957,2,2,1,14.0,796.0,35.0,5
5517,13,0.6931348911841875,2,2,2,17.0,1497.0,118.0,5
1446,14,0.06860632264309356,2,2,2,11.7,1796.0,178.0,5
459,20,-0.08476474582073508,3,1,1,11.33,4134.0,335.2,7
2307,12,0.10147624730315113,2,2,3,19.7,796.0,46.3,5
4652,16,0.022785647666973306,2,2,1,16.09,1598.0,103.5,5
4497,18,0.47401301675869034,3,1,1,11.1,2400.0,200.0,7
1517,22,-0.22072571085628656,2,2,1,18.7,1199.0,88.7,5
2922,19,0.9999208546780581,3,2,1,23.59,1364.0,67.05,5
536,14,-0.08867626685528193,2,1,2,10.93,2497.0,204.0,5
4272,10,0.6712216080774824,2,1,2,9.0,2997.0,218.0,5
6006,13,0.4740239734002437,3,1,1,8.7,2987.0,224.34,5
2070,16,0.11243288885650367,2,2,1,20.92,998.0,67.1,5
5218,17,-0.10669994221054684,3,1,1,8.2,2993.0,245.0,4
183,11,0.6547866457474537,2,2,1,12.9,1598.0,102.5,5
837,20,-0.06698211657964394,3,2,1,24.0,1120.0,70.0,5
1430,22,-0.3088280655867942,3,1,1,10.91,3198.0,197.2,7
3891,17,0.15969984051766645,3,2,1,15.1,2179.0,140.0,7
4478,12,0.17817273817661883,3,2,2,17.7,1399.0,68.0,5
4224,12,0.2603475498267628,2,2,1,14.0,1061.0,64.0,5
1206,20,-0.05191673444378421,3,2,1,20.77,1248.0,88.76,7
5864,18,0.12338953040985619,3,2,1,19.6,1461.0,108.45,5
831,21,-0.5120956796845902,3,2,1,22.54,1396.0,88.73,5
4379,15,-0.00809016823037411,3,1,1,16.55,1968.0,140.0,5
590,18,-0.04096009289043169,3,2,1,20.45,1461.0,83.8,5
604,20,-0.36965933949100743,3,1,1,21.5,1498.0,108.5,5
3463,20,-0.3479542325738161,2,2,1,16.47,1198.0,73.9,5
942,20,-0.32583277327759735,3,2,1,27.39,1248.0,74.0,5
3466,21,-0.5120956796845902,2,2,1,18.6,1197.0,81.83,5
3541,18,-0.15573091316179938,2,2,1,18.5,1197.0,82.9,5
4933,15,-0.04096009289043169,3,1,2,11.7,2993.0,245.0,5
3197,18,0.022040596041345333,2,2,1,14.28,1798.0,138.03,5
1224,3,0.12338953040985619,2,2,2,17.3,993.0,60.0,5
1295,18,-0.05002123545505423,2,2,1,18.88,999.0,123.24,5
2815,19,-0.003707511609033101,2,2,1,17.5,1298.0,85.8,5
1750,19,0.2614760839067581,2,2,1,13.06,1598.0,102.53,5
1813,14,0.15625945506991376,2,2,1,17.0,1197.0,80.0,5
1150,19,-0.029203616503684426,2,1,1,13.7,1798.0,157.75,5
3010,12,0.2110426628366764,3,2,2,19.3,1248.0,73.9,5
361,15,0.26582587060343904,3,2,1,23.08,1461.0,63.1,5
4739,21,-0.4529298152964866,3,2,1,24.52,1248.0,88.5,7
3430,15,-0.18339643308401452,2,2,2,17.71,1197.0,78.9,5
322,16,-0.11765658376389937,3,2,1,19.3,1248.0,73.9,5
1604,13,0.33156571992355416,3,1,1,12.5,1991.0,147.9,7
1106,17,-0.002611847453697849,3,1,2,17.09,1995.0,218.0,5
975,23,-0.5207623831532922,3,1,1,12.62,2198.0,158.0,7
5215,19,-0.3342474739905721,2,2,2,15.8,1499.0,110.0,5
1518,19,-0.2929628486175398,2,2,1,17.0,1497.0,118.0,5
3887,17,-0.22722299929742462,3,1,1,18.88,1995.0,184.0,5
12,19,0.06229529710836251,3,2,1,25.2,1248.0,74.0,5
2663,17,-0.24913628240412966,3,2,1,22.7,1498.0,89.84,5
1647,17,-0.3039194901708923,2,2,1,13.24,1598.0,102.5,5
2921,17,-0.08478665910384178,3,2,1,20.0,1399.0,68.1,5
2238,12,1.0218341377847633,2,2,2,13.5,1799.0,130.0,5
4578,17,0.5287852678838997,3,2,2,12.99,2494.0,100.6,7
1972,15,1.438186516812159,3,2,1,11.5,2982.0,171.0,7
32,17,0.14530281351656124,3,1,2,11.18,2696.0,184.0,7
2198,17,0.40826221079702185,3,2,2,23.5,1498.0,90.0,5
4790,13,-0.06287337599713674,3,1,1,14.49,2993.0,258.0,5
5932,20,-0.5811225214707112,2,2,1,24.7,796.0,47.3,5
1461,20,-0.15052650842395693,3,1,1,17.32,1968.0,184.0,5
503,21,-0.36965933949100743,3,1,1,12.55,2982.0,168.5,7
2933,19,0.17817273817661883,3,2,1,12.99,2494.0,100.6,8
3205,20,0.07142217952230516,3,2,1,19.01,1461.0,108.45,5
5919,19,-0.5559222458980003,2,1,1,12.5,5000.0,488.1,2
3915,16,-0.1286132253172519,2,2,1,14.8,1799.0,130.2,5
4947,16,0.0969840242662766,2,2,1,17.0,1497.0,118.0,5
4779,20,-0.24245273105658463,3,1,1,15.0,2143.0,107.3,5
3298,21,-0.08248576437763776,2,1,1,19.12,1373.0,91.1,5
3623,11,-0.07169347244758552,2,2,1,19.7,796.0,46.3,5
3766,21,-0.4792257550245327,2,2,1,18.88,999.0,123.24,5
